Datetime,Close,High,Low,Open,Volume,pivot,pivot_1b,pivot_2b,pivot_type,pivot_type_1b,pivot_type_2b,pivot_kind,pivot_kind_1b,pivot_kind_2b
2015-07-21,8545.0,8649.85,8532.3,8621.55,9774125.0,88.97711350657323,27.948122020844462,85.1759520880485,high,low,high,0.0,0.0,0.0
2015-07-22,8648.4,8664.75,8491.0,8500.2,12469150.0,,,,,,,,,
2015-07-23,8603.7,8667.0,8580.55,8650.0,10649725.0,,,,,,,,,
2015-07-24,8534.35,8598.25,8524.15,8598.25,7992600.0,,,,,,,,,
2015-07-27,8372.8,8504.9,8365.0,8504.9,13531225.0,,,,,,,,,
2015-07-28,8350.95,8411.0,8331.0,8373.25,13291600.0,,,,,,,,,
2015-07-29,8377.65,8388.0,8336.85,8385.5,11310175.0,,,,,,,,,
2015-07-30,8421.8,8459.95,8401.0,8401.0,12494700.0,,,,,,,,,
2015-07-31,8569.65,8579.95,8477.65,8483.4,10595625.0,,,,,,,,,
2015-08-03,8561.7,8590.0,8550.0,8558.0,5266275.0,,,,,,,,,
2015-08-04,8547.55,8577.8,8450.0,8570.0,14365500.0,,,,,,,,,
2015-08-05,8592.65,8618.0,8551.0,8556.0,7510600.0,,,,,,,,,
2015-08-06,8615.0,8641.05,8566.5,8594.4,7541375.0,,,,,,,,,
2015-08-07,8594.1,8619.0,8575.2,8599.0,5624000.0,75.61197853611914,88.97711350657323,27.948122020844462,low,high,low,0.0,0.0,0.0
2015-08-10,8544.3,8647.9,8503.0,8588.9,9290950.0,,,,,,,,,
2015-08-11,8490.8,8560.0,8461.5,8545.3,10425025.0,,,,,,,,,
2015-08-12,8365.45,8457.0,8355.0,8452.3,12960825.0,,,,,,,,,
2015-08-13,8381.0,8445.0,8357.0,8405.05,11551350.0,87.44972987261426,75.61197853611914,88.97711350657323,high,low,high,1.0,0.0,0.0
2015-08-14,8542.7,8553.0,8402.1,8444.9,13359925.0,,,,,,,,,
2015-08-17,8488.05,8540.55,8411.0,8529.15,11243650.0,,,,,,,,,
2015-08-18,8481.7,8531.95,8437.25,8504.95,9367475.0,1.6997442619604701,87.44972987261426,75.61197853611914,low,high,low,0.0,1.0,0.0
2015-08-19,8505.4,8534.65,8426.75,8460.0,9514625.0,,,,,,,,,
2015-08-20,8380.05,8506.35,8358.4,8468.0,14286800.0,,,,,,,,,
2015-08-21,8306.35,8324.9,8222.0,8280.0,16946375.0,,,,,,,,,
2015-08-24,7806.35,8074.0,7771.0,8010.1,33587775.0,,,,,,,,,
2015-08-25,7896.2,7926.25,7665.0,7894.75,24475100.0,,,,,,,,,
2015-08-26,7800.7,7939.0,7785.1,7860.0,18801825.0,,,,,,,,,
2015-08-27,7948.95,7963.25,7856.15,7891.35,18266400.0,,,,,,,,,
2015-08-28,8022.7,8125.0,7983.15,8101.1,16999275.0,,,,,,,,,
2015-08-31,8000.05,8068.4,7961.0,7993.0,13474125.0,48.216456706132796,1.6997442619604701,87.44972987261426,high,low,high,0.0,0.0,1.0
2015-09-01,7798.8,7946.5,7751.4,7926.25,17035800.0,,,,,,,,,
2015-09-02,7742.15,7874.1,7721.3,7860.0,17406125.0,38.48648341662924,48.216456706132796,1.6997442619604701,high,high,low,0.0,0.0,0.0
2015-09-03,7842.55,7869.45,7759.0,7794.9,12289300.0,,,,,,,,,
2015-09-04,7664.35,7800.0,7632.2,7799.7,19527475.0,18.89893893919655,38.48648341662924,48.216456706132796,low,high,high,0.0,0.0,0.0
2015-09-07,7574.5,7725.7,7560.1,7677.75,13723475.0,,,,,,,,,
2015-09-08,7719.4,7752.9,7558.1,7592.0,17403350.0,,,,,,,,,
2015-09-09,7826.7,7865.0,7783.1,7838.0,17166025.0,,,,,,,,,
2015-09-10,7808.25,7838.0,7690.05,7735.0,16304325.0,,,,,,,,,
2015-09-11,7789.35,7878.0,7760.0,7842.2,13494700.0,,,,,,,,,
2015-09-14,7875.2,7888.8,7765.5,7798.7,10267500.0,37.35818320194687,18.89893893919655,38.48648341662924,high,low,high,0.0,0.0,0.0
2015-09-15,7828.55,7887.9,7801.0,7869.0,10660900.0,,,,,,,,,
2015-09-16,7896.3,7919.0,7852.45,7897.0,11207850.0,,,,,,,,,
2015-09-18,7982.55,8059.0,7954.4,7965.0,18032250.0,,,,,,,,,
2015-09-21,7980.05,7992.0,7902.0,7912.5,14419700.0,74.0182457473357,37.35818320194687,18.89893893919655,high,high,low,1.0,0.0,0.0
2015-09-22,7797.1,8013.9,7776.4,8011.35,21770600.0,,,,,,,,,
2015-09-23,7855.45,7889.0,7713.95,7718.0,17834775.0,,,,,,,,,
2015-09-24,7868.5,7896.0,7797.15,7826.5,16736100.0,97.74060876955976,74.0182457473357,37.35818320194687,high,high,high,0.0,1.0,0.0
2015-09-28,7825.5,7929.8,7817.8,7890.15,10289650.0,,,,,,,,,
2015-09-29,7875.85,7969.9,7705.0,7720.0,23134250.0,,,,,,,,,
2015-09-30,7980.35,7989.8,7894.0,7929.0,13340675.0,,,,,,,,,
2015-10-01,7976.95,8037.0,7952.1,8034.0,11741250.0,,,,,,,,,
2015-10-05,8132.8,8145.0,8030.55,8034.95,11901500.0,,,,,,,,,
2015-10-06,8160.55,8190.2,8105.05,8190.2,11078950.0,,,,,,,,,
2015-10-07,8194.65,8204.7,8142.15,8163.0,11014900.0,45.57217290510086,97.74060876955976,74.0182457473357,low,high,high,0.0,0.0,1.0
2015-10-08,8157.25,8199.0,8127.35,8199.0,9503750.0,,,,,,,,,
2015-10-09,8205.35,8248.9,8152.55,8207.7,12710375.0,,,,,,,,,
2015-10-12,8149.6,8247.0,8136.5,8226.65,10050225.0,,,,,,,,,
2015-10-13,8138.8,8162.45,8093.6,8146.6,10905150.0,,,,,,,,,
2015-10-14,8121.4,8148.0,8107.15,8110.0,8489575.0,110.96219268899608,45.57217290510086,97.74060876955976,high,low,high,0.0,0.0,0.0
2015-10-15,8187.0,8206.9,8141.0,8164.0,9686950.0,,,,,,,,,
2015-10-16,8259.45,8266.85,8151.0,8191.55,11260825.0,,,,,,,,,
2015-10-19,8270.75,8282.6,8242.25,8260.0,7543825.0,48.14324731991015,110.96219268899608,45.57217290510086,low,high,low,0.0,0.0,0.0
2015-10-20,8253.9,8288.5,8226.1,8273.55,8012825.0,,,,,,,,,
2015-10-21,8262.3,8298.0,8215.5,8254.9,10597875.0,82.65316791127009,48.14324731991015,110.96219268899608,high,low,high,1.0,0.0,0.0
2015-10-23,8304.15,8339.95,8286.2,8321.55,8892575.0,79.45432649509956,82.65316791127009,48.14324731991015,low,high,low,0.0,1.0,0.0
2015-10-26,8263.6,8723.85,8257.1,8400.0,9300350.0,,,,,,,,,
2015-10-27,8244.25,8254.7,8225.0,8237.0,9568900.0,,,,,,,,,
2015-10-28,8173.6,8225.0,8140.75,8204.0,13667600.0,,,,,,,,,
2015-10-29,8111.75,8168.95,8106.4,8166.0,12111800.0,,,,,,,,,
2015-10-30,8094.7,8182.0,8066.2,8142.05,12067650.0,,,,,,,,,
2015-11-02,8076.15,8088.0,8022.25,8073.0,8811225.0,,,,,,,,,
2015-11-03,8087.25,8129.7,8055.7,8105.15,8206275.0,,,,,,,,,
