,Date,dev_from_poc_2,poc_2,vah_2,val_2,dev_from_vah_2,dev_from_val_2,dev_from_poc_5,poc_5,vah_5,val_5,dev_from_vah_5,dev_from_val_5,dev_from_poc_10,poc_10,vah_10,val_10,dev_from_vah_10,dev_from_val_10,dev_from_poc_21,poc_21,vah_21,val_21,dev_from_vah_21,dev_from_val_21,dev_from_poc_42,poc_42,vah_42,val_42,dev_from_vah_42,dev_from_val_42,dev_from_poc_63,poc_63,vah_63,val_63,dev_from_vah_63,dev_from_val_63,dev_from_poc_126,poc_126,vah_126,val_126,dev_from_vah_126,dev_from_val_126,dev_from_poc_252,poc_252,vah_252,val_252,dev_from_vah_252,dev_from_val_252,dev_from_poc_504,poc_504,vah_504,val_504,dev_from_vah_504,dev_from_val_504,High,Close,Low,Open,Volume
108,2010-04-15,-0.00563720045559557,5303.496875,5339.446875,5267.546875,-0.01233215285057021,0.0011491354787422914,-0.014574504922887921,5351.596874999999,5381.184375,5322.009375,-0.019992694452139026,-0.009096070974132675,-0.01521875378095694,5355.097916666666,5382.514583333334,5300.264583333334,-0.02023488866534262,-0.005030802314507032,0.0032258786848466947,5256.642708333333,5380.996875,5231.771875,-0.019958546249852493,0.007995020807362696,0.004430866831351965,5250.336458333333,5358.928124999999,4924.561458333334,-0.015922610456731823,0.07087708105988288,0.001851661657068071,5263.853125,5384.561458333334,4901.728125,-0.020607334356190776,0.07586546326455035,0.03512317739593751,5094.659374999999,5238.184375,4807.609375,0.006761049719636869,0.09692772200320454,,,,,,,,,,,,,5373.15,5273.6,5265.3,5323.3,195013000000.0
109,2010-04-16,-7.125247602357554e-05,5262.975,5319.475,5240.375,-0.010691844589926669,0.004241108699282181,-0.011702070221811134,5324.9125,5373.112499999999,5288.7625,-0.020567687722897854,-0.004946809390665496,-0.01862975189209315,5362.502083333333,5389.518749999999,5294.960416666667,-0.023549180527482005,-0.006111550251595266,0.0010713955228864869,5256.967708333333,5371.113541666667,5234.138541666666,-0.020203174039213123,0.005437658576815441,0.0019356107962660296,5252.4333333333325,5359.5,4931.233333333334,-0.018080044780296567,0.06719752327004058,-0.0002380623034574647,5263.853125,5384.561458333334,4901.728125,-0.02265021195822392,0.073621356753645,0.03296405365667865,5094.659374999999,5238.184375,4807.609375,0.004661085454824354,0.0946396825345237,,,,,,,,,,,,,5283.05,5262.6,5237.55,5273.4,151014000000.0
110,2010-04-19,-0.014554518043471742,5280.505208333334,5280.505208333334,5219.430208333333,-0.014554518043471742,-0.0030233584325236595,-0.025655158854847815,5340.665625,5377.540625,5266.915625,-0.03233645956882014,-0.012011892634030907,-0.03004423678202106,5364.832291666666,5384.728125,5305.144791666666,-0.033628090554711165,-0.019131389557188738,-0.009847995783706098,5255.405208333334,5354.884375,5215.613541666666,-0.028242323159405336,-0.0022937937351169557,-0.010438376141669536,5258.540625,5361.165625,4950.665625,-0.02938085409364688,0.051101082998308955,-0.011437082982819757,5263.853125,5384.561458333334,4901.728125,-0.03359817874366522,0.06159498595202084,0.021393113254014162,5094.659374999999,5238.184375,4807.609375,-0.006592813946149079,0.08237787101827498,,,,,,,,,,,,,5279.05,5203.65,5160.9,5279.05,155321000000.0
111,2010-04-20,0.0033590543090078473,5212.590625,5261.819791666667,5202.744791666666,-0.006028293047379174,0.005257841664105811,-0.004503322918172126,5253.759375,5324.509375,5200.696875,-0.017731093768615924,0.005653689439456322,-0.025113980147328796,5364.832291666666,5384.728125,5265.353125,-0.02871605054340587,-0.006695301181722568,-0.004815082249644109,5255.405208333334,5334.988541666666,5215.613541666666,-0.019660499895637562,0.0027775175859185985,-0.005731272963607981,5260.247916666667,5361.63125,5006.789583333333,-0.02453194631764355,0.044601518188426725,-0.006412246732283022,5263.853125,5384.561458333334,4901.728125,-0.028685986691503573,0.06699104206233408,0.026584824427050346,5094.659374999999,5238.184375,4807.609375,-0.0015433544184857428,0.08787956592251223,,,,,,,,,,,,,5257.25,5230.1,5208.3,5208.3,199478000000.0
112,2010-04-21,0.002607721851498379,5231.258333333333,5265.091666666667,5231.258333333333,-0.003835007620950126,0.002607721851498379,-0.0016862924941247748,5253.759375,5289.134375,5218.384375,-0.008363254147801813,0.005081194311218118,-0.00010624272311798855,5245.457291666666,5364.832291666666,5225.561458333334,-0.02235527322130093,0.003700758630601486,-0.001998934033987765,5255.405208333334,5334.988541666666,5215.613541666666,-0.016886360854023952,0.005615151141734165,-0.003534164713686727,5263.502083333333,5362.518749999999,5065.46875,-0.021933489743042767,0.035422437459514455,-0.003600618130848776,5263.853125,5384.561458333334,4901.728125,-0.02593738773604093,0.07001038536791548,0.022289926804740956,5130.540625,5274.065624999999,4843.490625,-0.005530007981271456,0.08287605078207405,,,,,,,,,,,,,5266.3,5244.9,5230.3,5230.3,196902000000.0
113,2010-04-22,0.0017192440078941384,5260.30625,5269.53125,5223.40625,-3.439584877684698e-05,0.008795745113641118,0.005066084809335347,5242.789583333333,5271.272916666667,5214.30625,-0.0003647917110469745,0.010556294041992764,0.0038631829555584307,5249.071875,5341.884375,5211.946875,-0.013578424748289186,0.011013758654245809,0.0026534189303908384,5255.405208333334,5334.988541666666,5215.613541666666,-0.012303408180546871,0.01030299846874061,0.0011110315098354917,5263.502083333333,5362.518749999999,5065.46875,-0.01737406512564621,0.04024923655880808,0.006816233570692054,5233.676041666666,5354.384375,4871.551041666666,-0.015881260859237356,0.08165755730175794,0.027055506455521128,5130.540625,5274.065624999999,4843.490625,-0.0008941157231048269,0.08792406303047184,,,,,,,,,,,,,5331.8,5269.35,5221.1,5248.6,180286000000.0
114,2010-04-23,0.006560118606375065,5269.53125,5306.43125,5251.081250000001,-0.0004393253940676578,0.010096730078209992,0.011694235614866377,5242.789583333333,5285.514583333334,5214.30625,0.0035162927608356487,0.017220651357023886,0.010597714932840896,5248.478125,5340.665625,5230.040625,-0.00684664189213291,0.014160382358406665,0.007358836925111412,5265.353125,5344.936458333334,5225.561458333334,-0.00764021399537218,0.015029684808590238,0.007713099762080233,5263.502083333333,5362.518749999999,5065.46875,-0.010893901303375197,0.047109411147783886,0.007645896274889097,5263.853125,5384.561458333334,4901.728125,-0.014942991914189796,0.0820877585902422,0.03382867180785665,5130.540625,5274.065624999999,4843.490625,0.005694729101896723,0.09509864076592489,,,,,,,,,,,,,5311.05,5304.1,5269.65,5269.65,154120000000.0
115,2010-04-26,0.004533971363356537,5298.427083333334,5322.6604166666675,5274.19375,-3.953223579866716e-05,0.00914950270835213,0.01484283155250199,5244.605208333333,5300.459375,5211.092708333334,0.004148814931724587,0.021369278556220728,0.01409396652482009,5248.478125,5340.665625,5230.040625,-0.0034107405853553985,0.017668959311382126,0.010843883334035631,5265.353125,5364.832291666666,5245.457291666666,-0.007900021727146878,0.014677978306228967,0.014529897898766242,5246.222916666666,5387.847916666666,5104.597916666666,-0.012138040582839293,0.04267761866650477,0.09255757652475949,4871.551041666666,5233.676041666666,4750.842708333334,0.0169620659793579,0.1203170314740214,0.044711649638009554,5094.659374999999,5309.946875,4879.371875,0.002354661034155825,0.09080638581169831,,,,,,,,,,,,,5342.35,5322.45,5299.35,5299.35,127022000000.0
116,2010-04-27,0.0008523715963075773,5303.829166666666,5325.329166666666,5300.245833333334,-0.0031883788091345844,0.0015290171289223942,-0.00021875050886477343,5309.511458333334,5329.719791666666,5258.990625,-0.004009552565986452,0.009385712681319047,0.010390773749511695,5253.759375,5324.509375,5236.071875,-0.0030349040375197145,0.013803883278435958,0.008166000262328277,5265.353125,5344.936458333334,5245.457291666666,-0.0068450689018558775,0.011989938119075116,0.011842249999702403,5246.222916666666,5387.847916666666,5104.597916666666,-0.014755040954431586,0.03991540306594521,0.08966322113786096,4871.551041666666,5233.676041666666,4750.842708333334,0.01426797488779119,0.11734913696232407,0.041944045572232413,5094.659374999999,5309.946875,4879.371875,-0.00030073276392228454,0.08791666960206856,,,,,,,,,,,,,5330.55,5308.35,5301.4,5322.1,144429000000.0
117,2010-04-28,-0.017163990130087403,5306.53125,5327.88125,5263.83125,-0.021102431665495636,-0.009191261592970013,-0.016780296142279716,5304.460416666667,5339.435416666667,5269.485416666666,-0.023220697881213392,-0.01025440102666575,-0.0072918023581922675,5253.759375,5324.509375,5236.071875,-0.020482520983447383,-0.0039384247375328085,-0.016907133582396927,5305.144791666666,5364.832291666666,5245.457291666666,-0.027844727205863506,-0.0057206245324573635,-0.0059427044824810205,5246.629166666666,5387.879166666666,5105.379166666666,-0.03200316141710047,0.021559776412297227,-0.009195379097892253,5263.853125,5384.561458333334,4901.728125,-0.031406728225120584,0.06400230020917363,-0.01111393546605699,5274.065624999999,5274.065624999999,4843.490625,-0.01111393546605699,0.07679572519044564,,,,,,,,,,,,,5308.25,5215.45,5202.45,5308.2,178645000000.0
118,2010-04-29,0.007802703413352985,5213.470833333333,5266.370833333333,5204.654166666667,-0.00232054173929086,0.009509917805937906,-0.010571849699031688,5310.289583333333,5333.606250000001,5251.997916666667,-0.014897284553017198,0.0004097646966887414,-0.000238841399202383,5255.405208333334,5300.767708333333,5210.0427083333325,-0.008794520133384776,0.00846582151737807,-0.00961232797015621,5305.144791666666,5344.936458333334,5225.561458333334,-0.016985507506228292,0.005470903345912381,0.001384352744117523,5246.8864583333325,5387.898958333333,5105.873958333334,-0.024823954451942187,0.029040286320554998,-0.0018433502549523029,5263.853125,5384.561458333334,4901.728125,-0.024219513388876734,0.07189747493390408,0.003047931087763578,5238.184375,5309.946875,4879.371875,-0.010507991193414723,0.0768086824700156,,,,,,,,,,,,,5264.75,5254.15,5214.8,5215.25,171683000000.0
119,2010-04-30,0.004733682754419544,5253.133333333333,5273.133333333333,5219.8,0.0009229174304967724,0.011149852484769518,-0.006080569209384712,5310.289583333333,5333.606250000001,5251.997916666667,-0.010425638375536339,0.004950893687679869,0.004299343394271293,5255.405208333334,5300.767708333333,5210.0427083333325,-0.004295171866810832,0.013043519117025948,0.004299343394271293,5255.405208333334,5354.884375,5235.509375,-0.014357803010452419,0.008115853101686055,0.004744839927090627,5253.074999999999,5388.375,5117.775,-0.020483912125640824,0.03130755064456725,0.0026875512412782854,5263.853125,5384.561458333334,4901.728125,-0.01979018331537763,0.07676310586891244,0.000745985218945977,5274.065624999999,5274.065624999999,4843.490625,0.000745985218945977,0.08970996511426077,,,,,,,,,,,,,5294.8,5278.0,5254.2,5254.2,152495000000.0
120,2010-05-03,-0.005983914030526893,5254.190625,5289.503125,5247.128125,-0.012619923539604727,-0.004645993850207364,-0.007804439019582943,5263.83125,5295.85625,5210.456249999999,-0.013804424921843306,0.002359438292951932,-0.005568912465454656,5251.997916666667,5298.63125,5217.022916666667,-0.014320915425092173,0.0010977684830628665,-0.006213642343230408,5255.405208333334,5354.884375,5235.509375,-0.024675486107017863,-0.002437083784230576,-0.00605308012451089,5254.55625,5370.63125,5138.481250000001,-0.027535171028545413,0.016399544126000087,-0.007808562287725196,5263.853125,5384.561458333334,4901.728125,-0.030051000361953073,0.06549157089368363,-0.009729804035193301,5274.065624999999,5274.065624999999,4843.490625,-0.009729804035193301,0.07830290267156226,,,,,,,,,,,,,5278.7,5222.75,5210.05,5278.4,111446000000.0
121,2010-05-04,-0.01176095162516122,5209.771875,5269.709375,5185.796875,-0.023001149849938396,-0.0071921203045578475,-0.021437243260323702,5261.2875,5290.1875,5217.9375,-0.026783077159363455,-0.013307461041838886,-0.01638757023514492,5234.277083333334,5320.735416666666,5234.277083333334,-0.032370603531075126,-0.01638757023514492,-0.029658993818163615,5305.866666666667,5350.0,5217.6,-0.037663551401869166,-0.013243636921189905,-0.01885346702305779,5247.432291666666,5375.615624999999,5183.340625,-0.04224923075670972,-0.006721654531434473,-0.021914199021273006,5263.853125,5384.561458333334,4901.728125,-0.043840424175676684,0.05034385194507296,-0.0171212711465506,5238.184375,5309.946875,4879.371875,-0.03040461209887335,0.05515630533899407,,,,,,,,,,,,,5250.15,5148.5,5134.85,5223.9,145540000000.0
122,2010-05-05,-0.004736696134722496,5149.290625,5197.703125,5068.603125,-0.014006787854010105,0.011106980288577928,-0.02569328622244016,5260.047916666666,5279.90625,5140.897916666667,-0.029357765585326545,-0.003111891526731636,-0.03315878102525305,5300.663541666667,5324.484375,5205.380208333334,-0.03748426344100231,-0.015460966367930817,-0.026391441417997652,5263.819791666667,5378.203125,5235.223958333333,-0.04709809561162681,-0.021073398045889036,-0.025842024529855734,5260.851041666667,5377.734375,5202.409374999999,-0.0470150359555459,-0.014898745833510918,-0.026397606791127903,5263.853125,5384.561458333334,4901.728125,-0.048223325212765955,0.04552922343076715,-0.021626649023785083,5238.184375,5309.946875,4879.371875,-0.03484910100913208,0.050319617215074386,,,,,,,,,,,,,5148.35,5124.9,5056.5,5148.35,207679000000.0
123,2010-05-06,0.006397663333160386,5058.4875,5113.7875,5040.054166666667,-0.004485422986387322,0.010078430043327868,-0.03363195758687976,5268.023958333333,5289.444791666667,5096.657291666666,-0.03754548908035593,-0.0011394314615112977,-0.032130960538354625,5259.854166666667,5336.0041666666675,5183.704166666666,-0.045943398657391166,-0.017912705602251777,-0.031494555642706756,5256.397916666667,5377.03125,5226.239583333333,-0.05322290994682233,-0.025905736079359087,-0.031494555642706756,5256.397916666667,5377.03125,5196.081249999999,-0.05322290994682233,-0.02025204090101529,-0.03286625232348206,5263.853125,5384.561458333334,4962.082291666666,-0.0545469599717866,0.02595033712955286,-0.028126992952591467,5238.184375,5309.946875,4879.371875,-0.04126159454278899,0.04334125998543614,,,,,,,,,,,,,5124.9,5090.85,5037.75,5124.4,192106000000.0
124,2010-05-07,-0.004381909381568239,5040.135416666666,5086.9020833333325,5005.060416666667,-0.013535169776300315,0.002595290016895291,-0.006719701240309739,5051.997916666667,5174.539583333333,5002.981250000001,-0.030242223643890953,0.0030119541223543322,-0.046064407357615966,5260.365625,5319.990625,5081.490625,-0.05675585659514204,-0.012484648635950224,-0.04278063921685438,5242.319791666667,5342.082291666666,5209.065624999999,-0.06065655187905605,-0.03666984421990249,-0.04466373838459026,5252.653125000001,5391.003124999999,5183.478125,-0.06918065457437461,-0.031914502388297294,-0.04669642544405139,5263.853125,5384.561458333334,4962.082291666666,-0.0680670953743332,0.011279077017188222,-0.042024938268806045,5238.184375,5309.946875,4951.134375,-0.05497171287612923,0.013515210844989634,,,,,,,,,,,,,5085.65,5018.05,4984.6,5072.3,233346000000.0
125,2010-05-10,0.03342755911289297,5025.606250000001,5098.50625,4989.15625,0.018651296151691588,0.04097762021383877,0.024867000857780486,5067.584375,5156.101041666667,5023.326041666667,0.007272735353768933,0.033896656701351446,-0.013689459881461197,5265.684375,5323.342708333334,5092.709375,-0.024372413245202118,0.019810795702434936,-0.012232152356001169,5257.915625,5357.303125,5191.657291666666,-0.030557002503008412,0.0003741981075007228,-0.011242532791464366,5252.653125000001,5391.003124999999,5183.478125,-0.03661714163818053,0.0019527187644881039,-0.013346330783117977,5263.853125,5384.561458333334,5022.436458333334,-0.035464626007340794,0.03407978240972431,-0.009451016176453608,5243.153124999999,5312.707291666666,4964.936458333334,-0.022419321285306437,0.046055683408167125,,,,,,,,,,,,,5203.3,5193.6,5026.6,5026.6,191633000000.0
126,2010-05-11,0.0016076249443912616,5127.90625,5202.947916666666,5127.90625,-0.012838474983132508,0.0016076249443912616,0.014395780057727903,5063.260416666666,5155.802083333334,5026.24375,-0.003811644243843615,0.0218664783219078,-0.016175320061511234,5220.594791666666,5274.536458333334,5085.740625,-0.026236705239698344,0.009911904423949958,-0.023158535374937617,5257.915625,5357.303125,5191.657291666666,-0.04128068168627297,-0.010691632468838752,-0.022179862676540485,5252.653125000001,5356.415625,5148.890625,-0.04112183228873323,-0.002474440792767929,-0.024260389104226787,5263.853125,5384.561458333334,5022.436458333334,-0.04613401857432309,0.02264111106433009,-0.022002981175749614,5251.703125,5317.457291666666,4922.932291666666,-0.03409661455124513,0.043311119410327725,,,,,,,,,,,,,5206.7,5136.15,5126.5,5189.75,168752000000.0
127,2010-05-12,0.0020683515493202798,5146.00625,5172.981250000001,5110.039583333333,-0.003157028647648996,0.009121341607350564,0.005579211353916369,5128.039583333333,5202.072916666666,5054.00625,-0.008731695497988579,0.020309383273912518,0.007096734818431427,5120.3125,5223.7125,5042.762500000001,-0.01283809168287875,0.0225843473691254,-0.018104159761697436,5251.728125,5348.865625,5154.590625000001,-0.03593577376511503,0.00039952251300245933,-0.01827707307438109,5252.653125000001,5356.415625,5148.890625,-0.037294646081538874,0.0015069993839691431,-0.020365903541429087,5263.853125,5384.561458333334,5022.436458333334,-0.042326837588715804,0.026722795356420415,-0.020365903541429087,5263.853125,5324.207291666666,4962.082291666666,-0.031470842979559266,0.03921089915418996,,,,,,,,,,,,,5172.85,5156.65,5098.8,5133.75,187111000000.0
128,2010-05-13,0.00587898968293743,5148.63125,5177.106250000001,5101.172916666666,0.00034647733953674376,0.015237100291068728,0.0035797263227161924,5160.427083333334,5198.44375,5065.385416666666,-0.0037595386119164687,0.02240986104627618,0.003840310907694322,5159.0875,5210.7875,5055.6875,-0.00611951648383291,0.024371067238629696,-0.013867459104235369,5251.728125,5316.486458333333,5122.211458333333,-0.02587920789634912,0.011067200588612991,-0.014041118506183725,5252.653125000001,5356.415625,5183.478125,-0.0331407488566573,-0.0008832148780409943,-0.013229204997302624,5248.331249999999,5358.38125,5028.231250000001,-0.033495423641235034,0.029964562588484567,-0.016138961894002324,5263.853125,5324.207291666666,4962.082291666666,-0.02729181711127171,0.043694903790180595,,,,,,,,,,,,,5212.7,5178.9,5147.95,5157.55,179379000000.0
129,2010-05-14,-0.011102286771357384,5150.684375,5209.746875,5150.684375,-0.022313344158395365,-0.011102286771357384,-0.01332699464022602,5162.297916666666,5208.822916666666,5115.772916666667,-0.022139918847628226,-0.004353773521515003,-0.010976875140320752,5150.03125,5199.047916666666,5051.997916666667,-0.020301393324018036,0.008214984253341884,-0.02896969819730999,5245.459375,5305.084375,5126.209375,-0.03988331948066337,-0.006380811357320049,-0.030299568848837888,5252.653125000001,5356.415625,5183.478125,-0.04908424651979837,-0.01735863889654199,-0.029871696714674822,5250.336458333333,5358.928124999999,5033.153125,-0.04953007743502802,0.011989874637481801,-0.03236281882390091,5263.853125,5324.207291666666,4962.082291666666,-0.043331763590002126,0.02648438711990675,,,,,,,,,,,,,5192.75,5093.5,5070.95,5180.55,144381000000.0
130,2010-05-17,-0.004783183257014767,5084.21875,5121.96875,4970.96875,-0.01211814304802239,0.017890124535584695,-0.020631146504790365,5166.490625,5207.565624999999,5104.878124999999,-0.028355979671403464,-0.008810812696923964,-0.017419226161891954,5149.602083333333,5196.91875,5054.96875,-0.026365382372006474,0.0009755253185292911,-0.03446044123581027,5240.489583333334,5303.172916666666,5083.78125,-0.0458730877701754,-0.00469753689736363,-0.03550299147709013,5246.154166666667,5354.504166666666,5173.920833333334,-0.05501987812441389,-0.022037606876152194,-0.03665602609584118,5252.4333333333325,5359.5,5038.299999999999,-0.055900737009049406,0.004287160351706065,-0.03874597564877913,5263.853125,5324.207291666666,4962.082291666666,-0.04964256220458474,0.01971303629881538,,,,,,,,,,,,,5094.55,5059.9,4966.25,5093.9,169307000000.0
131,2010-05-18,0.003168398274737916,5050.198958333333,5073.357291666666,4969.144791666667,-0.0014107604206040625,0.019531571810122328,-0.019411750118098925,5166.490625,5207.565624999999,5063.803125,-0.027146201350078947,0.0004733349502010764,-0.003567940533095393,5084.340625000001,5166.490625,5022.728125,-0.019411750118098925,0.008655032468037449,-0.033258263481266814,5240.489583333334,5303.172916666666,5083.78125,-0.044685119718030464,-0.003458301829961763,-0.034302111785061706,5246.154166666667,5354.504166666666,5173.920833333334,-0.05384329859362935,-0.020819961650618057,-0.03657680689687548,5258.540625,5361.165625,5053.290625,-0.05501893536445257,0.0025546472502757656,-0.037549133744114505,5263.853125,5263.853125,4962.082291666666,-0.037549133744114505,0.020982664577769983,,,,,,,,,,,,,5105.2,5066.2,5024.25,5059.55,137027000000.0
132,2010-05-19,-0.02139382148739577,5027.201041666666,5092.884375,4977.938541666666,-0.034014982914274405,-0.01170937350446899,-0.029036209994903306,5066.769791666666,5168.286458333333,4965.253124999999,-0.04810810320554748,-0.0091844511955268,-0.04810810320554748,5168.286458333333,5193.665625,5041.390625,-0.05275958153351468,-0.024148222991548174,-0.06487199287199297,5260.9375,5333.304166666667,5080.020833333334,-0.07756058040942415,-0.0315689322140249,-0.06221935763651032,5246.05625,5368.93125,5164.139583333334,-0.08368169177059215,-0.04734372094092809,-0.06474940384226202,5260.247916666667,5361.63125,5057.481250000001,-0.08243410062935619,-0.027252943350012604,-0.06538995614548038,5263.853125,5263.853125,4962.082291666666,-0.06538995614548038,-0.00855130753029365,,,,,,,,,,,,,5065.1,4919.65,4908.15,5065.1,212950000000.0
133,2010-05-20,0.004691044076184703,4924.498958333333,4989.894791666667,4911.419791666666,-0.008476088862093945,0.0073665477332485185,-0.02380265328923492,5068.237499999999,5091.954166666666,4925.9375,-0.02834946308268993,0.004397640043139139,-0.04270012123215394,5168.286458333333,5193.665625,5016.0114583333325,-0.04737802599681207,-0.013638616837622464,-0.06916233358496937,5315.2125,5315.2125,5061.929166666667,-0.06916233358496937,-0.022586085838485426,-0.056891545911273655,5246.05625,5368.93125,5164.139583333334,-0.07847581397135595,-0.04193139628374687,-0.06001747094080645,5263.502083333333,5362.518749999999,5065.46875,-0.07737385533616992,-0.02326907060674288,-0.06008015753669027,5263.853125,5324.207291666666,4962.082291666666,-0.07073490400272786,-0.002918591594296416,,,,,,,,,,,,,4980.25,4947.6,4924.3,4924.3,197303000000.0
134,2010-05-21,0.0011176624718547412,4925.644791666667,4971.628125,4891.157291666666,-0.008141824766911832,0.008176532862983255,-0.0030759122335218825,4946.364583333334,5033.997916666667,4858.731250000001,-0.020430663335428978,0.014904868426299345,-0.04410686189305402,5158.6833333333325,5189.549999999999,4942.616666666667,-0.04979237120752278,-0.0023199587263157406,-0.025670821954094647,5061.071875000001,5311.096875,5061.071875000001,-0.07153830629383884,-0.025670821954094647,-0.06050088186501712,5248.701041666667,5388.038541666667,5155.809375000001,-0.08479682135409139,-0.043574026628942386,-0.06314276655949513,5263.502083333333,5362.518749999999,5065.46875,-0.08044144367793582,-0.02651654893735167,-0.06320524473220368,5263.853125,5324.207291666666,4962.082291666666,-0.07382456582445074,-0.006233732100455858,,,,,,,,,,,,,4946.7,4931.15,4842.3,4946.7,230484000000.0
135,2010-05-24,0.004006343641857146,4924.221875,4955.430208333333,4846.201041666667,-0.002316692567686185,0.020170223540646903,-0.00048815312592809246,4946.364583333334,5012.089583333333,4858.731250000001,-0.013595044980823534,0.0175393010263738,0.0002697626425947064,4942.616666666667,5158.6833333333325,4911.75,-0.041625608601677966,0.006555708250623571,-0.023141713433975086,5061.071875000001,5269.426041666667,4977.730208333333,-0.06176688677154718,-0.0067862674189898,-0.058062183242560295,5248.701041666667,5388.038541666667,5109.363541666667,-0.08242118875588045,-0.03237458840376606,-0.06071092559176172,5263.502083333333,5362.518749999999,5065.46875,-0.07805450563692662,-0.023989635707455492,-0.060773565941773855,5263.853125,5324.207291666666,4962.082291666666,-0.07142045206651448,-0.00365416988289724,,,,,,,,,,,,,5029.55,4943.95,4923.45,4944.3,184425000000.0
136,2010-05-25,-0.025656726471128377,4933.322916666666,5014.356250000001,4852.289583333333,-0.04140237343527409,-0.009385174266958951,-0.027601732433695125,4943.190625,4989.632291666667,4850.307291666666,-0.036652458733703486,-0.008980315894933533,-0.02995332950596452,4955.173958333333,5168.298958333333,4919.653125,-0.06995511700235013,-0.022949407637352426,-0.05189229926513894,5069.835416666667,5251.202083333334,4933.810416666667,-0.08463816023077264,-0.025752999393217513,-0.08601716064934761,5259.125,5361.324999999999,5105.824999999999,-0.10343991457335622,-0.05857525473356395,-0.08601716064934761,5259.125,5361.324999999999,5054.725,-0.10343991457335622,-0.04905805953835285,-0.08683812297669302,5263.853125,5324.207291666666,4962.082291666666,-0.09718954640939292,-0.03130385240235356,,,,,,,,,,,,,4946.6,4806.75,4786.45,4945.3,198187000000.0
137,2010-05-26,0.019540951033697018,4823.151041666666,4916.571875000001,4809.805208333333,0.00016843545076805633,0.022369885474831763,-0.0032276250583298527,4933.322916666666,4973.839583333333,4852.289583333333,-0.011347286615848051,0.013418493589151703,-0.0004579845250777259,4919.653125,5061.736458333333,4848.611458333333,-0.02851520610001468,0.014187266242676522,-0.027839993146470232,5058.220833333333,5275.6375,4971.254166666667,-0.06790411585329736,-0.010833114715351089,-0.06497753903928893,5259.125,5361.324999999999,5054.725,-0.08280135973849734,-0.027167650069984117,-0.06497753903928893,5259.125,5361.324999999999,5054.725,-0.08280135973849734,-0.027167650069984117,-0.0658173996828606,5263.853125,5324.207291666666,4962.082291666666,-0.0764071099003587,-0.009004746201348945,,,,,,,,,,,,,4925.45,4917.4,4807.3,4807.3,221985000000.0
138,2010-05-27,0.021276595744680993,4898.86875,5003.51875,4863.985416666666,-8.369110238670707e-05,0.02860094581218342,0.0183257140506754,4913.064583333333,4973.839583333333,4832.03125,0.005882862962592217,0.03540307194826209,0.014755973526209054,4930.347916666667,5031.922916666666,4862.631249999999,-0.00572801236107956,0.028887395070313238,0.011685947352889414,4945.309375,5199.484375,4902.946875,-0.03776997118103653,0.020427128327797917,-0.048682052622822214,5259.125,5361.324999999999,5054.725,-0.0668165052482359,-0.010213216347081167,-0.048682052622822214,5259.125,5361.324999999999,5054.725,-0.0668165052482359,-0.010213216347081167,-0.0495365502813111,5263.853125,5324.207291666666,4962.082291666666,-0.0603108170054264,0.008266228958399235,,,,,,,,,,,,,5016.6,5003.1,4897.6,4915.15,238534000000.0
139,2010-05-28,0.012067476325419602,5006.138541666667,5066.021875,4946.255208333334,0.00010424846418577438,0.024320377052926112,0.028575778851115174,4925.791666666667,5046.958333333333,4877.325,0.00388187604745438,0.03879688148729077,0.028552505282978036,4925.903125,5058.715625,4899.340625,0.0015486885566926567,0.03412895485298084,-0.0011526848438885295,5072.396875,5157.121875,4902.946875,-0.01756248488891876,0.03336832504431331,-0.03661730801226437,5259.125,5361.324999999999,5054.725,-0.05498174425165403,0.002339395318241788,-0.03661730801226437,5259.125,5361.324999999999,5054.725,-0.05498174425165403,0.002339395318241788,-0.03748264252718858,5263.853125,5324.207291666666,4962.082291666666,-0.04839354997878187,0.02105319948215656,,,,,,,,,,,,,5077.25,5066.55,5005.6,5005.6,188074000000.0
140,2010-05-31,0.009550400111151047,5038.183333333334,5076.516666666666,5030.516666666666,0.0019271744733102558,0.011088986883388552,0.009334829088848196,5039.259375,5091.117708333333,4883.684375000001,-0.0009462967877263972,0.04148827185417758,0.032561922337845495,4925.903125,5058.715625,4899.340625,0.005452841599492109,0.03816010955555882,0.004534432245509867,5063.340625,5145.382291666667,4899.257291666667,-0.011482585416899838,0.03817776801628314,-0.032861930454210486,5259.125,5361.324999999999,5054.725,-0.051297953397713925,0.00624663062777886,-0.032861930454210486,5259.125,5361.324999999999,5054.725,-0.051297953397713925,0.00624663062777886,-0.03373063814351762,5263.853125,5324.207291666666,4962.082291666666,-0.0446840775788413,0.025033383372530027,,,,,,,,,,,,,5097.6,5086.3,5038.55,5076.1,179559000000.0
