,Date,Close,signal,S_Return,trade_num,Return,INRClose,USDINR,Signal_backtest,units_equity,equity_allocation,cash_allocation,Strategy_Return,Market_Return
632,2012-08-02,2909.77001953125,1,-0.0035814711544788014,0,-0.0035814711544788014,162496.10674072267,55.845,1,23.98697158887589,3897789.4956926582,0.0,3897789.4956926582,4142596.829753458
633,2012-08-03,2967.89990234375,1,0.019780552139628496,0,0.019780552139628496,165475.2590551758,55.755,1,23.98697158887589,3969250.3376183794,0.0,3969250.3376183794,4218545.892046366
634,2012-08-06,2989.909912109375,1,0.007388658108388572,0,0.007388658108388572,166014.74786987304,55.525,1,23.98697158887589,3982191.0404890385,0.0,3982191.0404890385,4232299.357887971
635,2012-08-07,3015.860107421875,1,0.008641808369772522,0,0.008641808369772522,166083.41611572265,55.07,1,23.98697158887589,3983838.183751291,0.0,3983838.183751291,4234049.95279924
636,2012-08-08,3011.25,1,-0.001529790642208038,0,-0.001529790642208038,166476.95625,55.285,1,23.98697158887589,3993278.019771284,0.0,3993278.019771284,4244082.673861532
637,2012-08-09,3018.639892578125,1,0.0024510882983091687,0,0.0024510882983091687,166568.54927246095,55.18,1,23.98697158887589,3995475.0589987943,0.0,3995475.0589987943,4246417.7018944165
638,2012-08-10,3020.860107421875,1,0.0007352313747045427,0,0.0007352313747045427,167008.25103881836,55.285,1,23.98697158887589,4006022.172775988,0.0,4006022.172775988,4257627.245186771
639,2012-08-13,3022.52001953125,1,0.0005493323657446769,0,0.0005493323657446769,167281.37048095703,55.345,1,23.98697158887589,4012573.481074938,0.0,4012573.481074938,4264590.019605441
640,2012-08-14,3016.97998046875,1,-0.0018346024062829555,0,-0.0018346024062829555,167774.2567138672,55.61,1,23.98697158887589,4024396.3291403023,0.0,4024396.3291403023,4277155.421859297
641,2012-08-15,3030.929931640625,1,0.004613155987410742,0,0.004613155987410742,168307.5391040039,55.53,1,23.98697158887589,4037188.158681359,0.0,4037188.158681359,4290750.664127277
642,2012-08-16,3062.389892578125,1,0.010326141213796783,0,0.010326141213796783,170345.4377746582,55.625,1,23.98697158887589,4086071.176195352,0.0,4086071.176195352,4342703.8631407255
643,2012-08-17,3076.590087890625,1,0.004626247579863345,0,0.004626247579863345,171473.74854858397,55.735,1,23.98697158887589,4113135.934672932,0.0,4113135.934672932,4371468.4700521985
644,2012-08-20,3076.2099609375,1,-0.0001235622645274023,0,-0.0001235622645274023,170745.03388183596,55.505,1,23.98697158887589,4095656.2766652503,0.0,4095656.2766652503,4352890.972235085
645,2012-08-21,3067.260009765625,1,-0.002913648978886685,0,-0.002913648978886685,169650.15114013673,55.31,1,23.98697158887589,4069393.3554469603,0.0,4069393.3554469603,4324978.563343024
646,2012-08-22,3073.669921875,1,0.0020876038348076583,0,0.0020876038348076583,170588.6806640625,55.5,1,23.98697158887589,4091905.8364726887,0.0,4091905.8364726887,4348904.979233397
647,2012-08-23,3053.39990234375,1,-0.0066165700939695106,0,-0.0066165700939695106,168746.14560302734,55.265,1,23.98697158887589,4047709.000312131,0.0,4047709.000312131,4301932.285206132
648,2012-08-24,3069.7900390625,1,0.005353476217553795,0,0.005353476217553795,170388.69611816408,55.505,1,23.98697158887589,4087108.812852009,0.0,4087108.812852009,4343806.6703418465
649,2012-08-27,3073.18994140625,1,0.0011069229272151328,0,0.0011069229272151328,171161.3137866211,55.695,1,23.98697158887589,4105641.570914351,0.0,4105641.570914351,4363503.409963236
650,2012-08-28,3077.139892578125,1,0.0012844682550587946,0,0.0012844682550587946,171288.99212036133,55.665,1,23.98697158887589,4108704.187478293,0.0,4108704.187478293,4366758.379397209
651,2012-08-29,3081.18994140625,1,0.0013153077282962264,0,0.0013153077282962264,171637.68568603514,55.705,1,23.98697158887589,4117068.2901313347,0.0,4117068.2901313347,4375647.803819054
652,2012-08-30,3048.7099609375,1,-0.010597329468113089,0,-0.010597329468113089,169614.9786767578,55.635,1,23.98697158887589,4068549.6745671793,0.0,4068549.6745671793,4324081.893642989
653,2012-08-31,3066.9599609375,1,0.005968292731941273,0,0.005968292731941273,170292.95183105467,55.525,1,23.98697158887589,4084812.197357319,0.0,4084812.197357319,4341365.811984057
654,2012-09-04,3075.06005859375,1,0.0026376020678818618,0,0.0026376020678818618,171019.46515869143,55.615,1,23.98697158887589,4102239.051906281,0.0,4102239.051906281,4359887.189930938
655,2012-09-05,3069.27001953125,1,-0.001884677646785202,0,-0.001884677646785202,171602.88679199218,55.91,1,23.98697158887589,4116233.570048602,0.0,4116233.570048602,4374760.657714247
656,2012-09-06,3135.81005859375,1,0.021447777932417127,0,0.021447777932417127,174554.8669116211,55.665,1,23.98697158887589,4187042.633309067,0.0,4187042.633309067,4450017.00526836
657,2012-09-07,3136.419921875,1,0.00019446457960606137,0,0.00019446457960606137,173647.88897460938,55.365,1,23.98697158887589,4165286.97930223,0.0,4165286.97930223,4426894.950211889
658,2012-09-10,3104.02001953125,1,-0.01038394529155951,0,-0.01038394529155951,172102.38998291016,55.445,1,23.98697158887589,4128215.1388977044,0.0,4128215.1388977044,4387494.749482059
659,2012-09-11,3104.530029296875,1,0.00016429271335855256,0,0.00016429271335855256,171540.80676879882,55.255,1,23.98697158887589,4114744.458296026,0.0,4114744.458296026,4373178.019751837
660,2012-09-12,3114.31005859375,1,0.0031452930840365455,0,0.0031452930840365455,171956.6298852539,55.215,1,23.98697158887589,4124718.795576432,0.0,4124718.795576432,4383778.8123401385
661,2012-09-13,3155.830078125,1,0.013243922947043546,0,0.013243922947043546,174659.41567382813,55.345,1,23.98697158887589,4189550.4414977795,0.0,4189550.4414977795,4452682.320638435
662,2012-09-14,3183.949951171875,1,0.0088709883696742,0,0.0088709883696742,172904.40209838867,54.305,1,23.98697158887589,4147452.980725622,0.0,4147452.980725622,4407940.856860535
663,2012-09-17,3178.669921875,1,-0.0016597032713770933,0,-0.0016597032713770933,171282.62874023436,53.885,1,23.98697158887589,4108551.5492599783,0.0,4108551.5492599783,4366596.154474598
664,2012-09-18,3177.800048828125,1,-0.0002736968966468207,0,-0.0002736968966468207,171299.3116320801,53.905,1,23.98697158887589,4108951.721312702,0.0,4108951.721312702,4367021.460017343
665,2012-09-19,3182.6201171875,1,0.0015156449279380992,0,0.0015156449279380992,171941.05183105468,54.025,1,23.98697158887589,4124345.125232945,0.0,4124345.125232945,4383381.6729917945
666,2012-09-20,3175.9599609375,1,-0.002094857217744626,0,-0.002094857217744626,172343.46728027344,54.265,1,23.98697158887589,4133997.8531802804,0.0,4133997.8531802804,4393640.6570229465
667,2012-09-21,3179.9599609375,1,0.0012586692649529038,0,0.0012586692649529038,169698.5633154297,53.365,1,23.98697158887589,4070554.616920268,0.0,4070554.616920268,4326212.759828791
668,2012-09-24,3160.780029296875,1,-0.006049763960784246,0,-0.006049763960784246,168912.08476562498,53.44,1,23.98697158887589,4051689.3782908423,0.0,4051689.3782908423,4306162.657629796
669,2012-09-25,3117.72998046875,1,-0.013713675200835291,0,-0.013713675200835291,166377.66040771484,53.365,1,23.98697158887589,3990896.2132234965,0.0,3990896.2132234965,4241551.273880888
670,2012-09-26,3093.699951171875,1,-0.007737396846024636,0,-0.007737396846024636,165775.91188354493,53.585,1,23.98697158887589,3976462.088470585,0.0,3976462.088470585,4226210.589242131
671,2012-09-27,3136.60009765625,1,0.01377167204759771,0,0.01377167204759771,166020.2431689453,52.93,1,23.98697158887589,3982322.8560717576,0.0,3982322.8560717576,4232439.452373752
672,2012-09-28,3116.22998046875,1,-0.006515510255486704,0,-0.006515510255486704,164708.33561767577,52.855,1,23.98697158887589,3950854.166912223,0.0,3950854.166912223,4198994.318383616
673,2012-10-01,3113.530029296875,1,-0.0008667914451562384,0,-0.0008667914451562384,163086.70293457032,52.38,1,23.98697158887589,3911956.1098149805,0.0,3911956.1098149805,4157653.202299057
674,2012-10-02,3120.0400390625,1,0.0020886946199281187,0,0.0020886946199281187,163583.69924804688,52.43,1,23.98697158887589,3923877.5462661185,0.0,3923877.5462661185,4170323.384950831
675,2012-10-03,3135.22998046875,1,0.004856695623539252,0,0.004856695623539252,163784.4141796875,52.24,1,23.98697158887589,3928692.0896288455,0.0,3928692.0896288455,4175440.3139417847
676,2012-10-04,3149.4599609375,1,0.004528466772195792,0,0.004528466772195792,162968.80567871092,51.745,1,23.98697158887589,3909128.1116882744,0.0,3909128.1116882744,4154647.5869144434
677,2012-10-05,3136.18994140625,1,-0.004222328463182678,0,-0.004222328463182678,162815.30080810547,51.915,1,23.98697158887589,3905445.9947183076,0.0,3905445.9947183076,4150734.2082921695
678,2012-10-08,3112.35009765625,1,-0.007630569469007081,0,-0.007630569469007081,163538.43588134766,52.545,1,23.98697158887589,3922791.8151750877,0.0,3922791.8151750877,4169169.462662149
679,2012-10-09,3065.02001953125,1,-0.015323998210772582,0,-0.015323998210772582,161511.2299291992,52.695,1,23.98697158887589,3874165.2835961026,0.0,3874165.2835961026,4117488.8586214194
680,2012-10-10,3051.780029296875,1,-0.004329064480124152,0,-0.004329064480124152,161820.6360534668,53.025,1,23.98697158887589,3881586.9995083334,0.0,3881586.9995083334,4125376.708091821
681,2012-10-11,3049.409912109375,1,-0.0007769360827919176,0,-0.0007769360827919176,160597.17302124022,52.665,1,23.98697158887589,3852239.8265142743,0.0,3852239.8265142743,4094186.335717489
682,2012-10-12,3044.110107421875,1,-0.0017394891645119872,0,-0.0017394891645119872,160759.45477294922,52.81,1,23.98697158887589,3856132.4742819113,0.0,3856132.4742819113,4098323.4678841643
683,2012-10-15,3064.179931640625,1,0.0065713632826789395,0,0.0065713632826789395,162355.5736779785,52.985,1,23.98697158887589,3894418.5331093166,0.0,3894418.5331093166,4139014.1481011007
684,2012-10-16,3101.169921875,1,0.011999459869139984,0,0.011999459869139984,163819.3011230469,52.825,1,23.98697158887589,3929528.92174803,0.0,3929528.92174803,4176329.7047331035
685,2012-10-17,3104.1201171875,1,0.0009508646706960741,0,0.0009508646706960741,164099.3099951172,52.865,1,23.98697158887589,3936245.4866070133,0.0,3936245.4866070133,4183468.1149326297
686,2012-10-18,3072.8701171875,1,-0.01011828266759879,0,-0.01011828266759879,164690.47393066407,53.595,1,23.98697158887589,3950425.7191333445,0.0,3950425.7191333445,4198538.9612093875
687,2012-10-19,3005.6201171875,1,-0.02212810796181185,0,-0.02212810796181185,161837.61520996093,53.845,1,23.98697158887589,3881994.278052761,0.0,3881994.278052761,4125809.566461633
688,2012-10-22,3016.9599609375,1,0.0037657804475334043,0,0.0037657804475334043,161588.3755078125,53.56,1,23.98697158887589,3876015.772398507,0.0,3876015.772398507,4119455.5705371876
689,2012-10-23,2990.4599609375,1,-0.008822480276920173,0,-0.008822480276920173,160662.46140136718,53.725,1,23.98697158887589,3853805.8970334637,0.0,3853805.8970334637,4095850.7659734413
690,2012-10-24,2981.699951171875,1,-0.0029336173769660264,0,-0.0029336173769660264,160236.55537597658,53.74,1,23.98697158887589,3843589.7013028883,0.0,3843589.7013028883,4084992.9246014557
691,2012-10-25,2986.1201171875,1,0.0014813338114340305,0,0.0014813338114340305,159921.66287597656,53.555,1,23.98697158887589,3836036.383851838,0.0,3836036.383851838,4076965.2081325646
692,2012-10-26,2987.949951171875,1,0.0006125920923793803,0,0.0006125920923793803,160019.65963500977,53.555,1,23.98697158887589,3838387.0293265693,0.0,3838387.0293265693,4079463.4899156773
693,2012-10-31,2977.22998046875,1,,0,0.0,160189.8590991211,53.805,1,23.98697158887589,3842469.5990366493,0.0,3842469.5990366493,4083802.4723971365
694,2012-11-01,3020.06005859375,0,0.014283386665943427,0,0.014283386665943427,162056.4227441406,53.66,0,0.0,0.0,3833029.3367622225,3833029.3367622225,4131387.7394751264
695,2012-11-02,2982.1298828125,0,0.0002380952380952381,0,-0.01263894714211939,160483.31964355469,53.815,0,0.0,0.0,3845013.888758224,3845013.888758224,4091283.812999149
696,2012-11-05,2999.659912109375,0,0.0002380952380952381,0,0.005861148613383779,163766.43290161132,54.595,0,0.0,0.0,3901659.384667912,3901659.384667912,4174981.907971036
697,2012-11-06,3011.929931640625,0,0.0002380952380952381,0,0.004082126987663368,163924.28652954102,54.425,0,0.0,0.0,3890439.2149046464,3890439.2149046464,4179006.15170058
698,2012-11-07,2937.2900390625,0,0.0002380952380952381,0,-0.02509364574762426,159215.8065673828,54.205,0,0.0,0.0,3875639.343170715,3875639.343170715,4058970.450197178
699,2012-11-08,2895.580078125,0,0.0002380952380952381,0,-0.01430193748949705,157418.21094726564,54.365,0,0.0,0.0,3888002.0608483464,3888002.0608483464,4013143.4204520416
700,2012-11-09,2904.8701171875,0,0.0002380952380952381,0,0.003203215851572195,158591.38404785155,54.595,0,0.0,0.0,3905376.60251695,3905376.60251695,4043051.7257322026
701,2012-11-12,2904.25,0,0.0002380952380952381,0,-0.00021349780254011663,159399.76124999998,54.885,0,0.0,0.0,3927051.1965512894,3927051.1965512894,4063660.1015390665
702,2012-11-13,2883.889892578125,0,0.0002380952380952381,0,-0.007035141435280104,158657.20244018556,55.015,0,0.0,0.0,3937287.7784877177,3937287.7784877177,4044729.667861963
703,2012-11-14,2846.81005859375,0,0.0002380952380952381,0,-0.012940950241077581,156645.7234741211,55.025,0,0.0,0.0,3938940.903279787,3938940.903279787,3993449.999966719
704,2012-11-15,2836.93994140625,0,0.0002380952380952381,0,-0.003473103887039861,155052.9524975586,54.655,0,0.0,0.0,3913392.455861973,3913392.455861973,3952844.670212209
705,2012-11-16,2853.1298828125,0,0.0002380952380952381,0,0.005690610342700831,157392.90998535155,55.165,0,0.0,0.0,3950841.097362691,3950841.097362691,4012498.4100163006
706,2012-11-19,2916.070068359375,0,0.0002380952380952381,0,0.0218202465967981,160310.95200805666,54.975,0,0.0,0.0,3938174.236272544,3938174.236272544,4086889.5562093197
707,2012-11-20,2916.679931640625,0,0.0002380952380952381,0,0.0002091168945943353,160723.64763305662,55.105,0,0.0,0.0,3948424.5416565663,3948424.5416565663,4097410.618049317
708,2012-11-21,2926.550048828125,0,0.0002380952380952381,0,0.003378311861003716,161296.8059411621,55.115,0,0.0,0.0,3950081.170193073,3950081.170193073,4112022.4376044353
709,2012-11-23,2966.85009765625,0,0.0002380952380952381,0,0.013676545286047047,164511.83791503907,55.45,0,0.0,0.0,3975031.0495801414,3975031.0495801414,4193984.901380812
710,2012-11-26,2976.780029296875,0,0.0002380952380952381,0,0.0033413724162868457,165636.971170166,55.643,0,0.0,0.0,3989813.030946833,3989813.030946833,4222668.502171175
711,2012-11-27,2967.7900390625,0,0.0002380952380952381,0,-0.003024607998409582,164578.79661621092,55.455,0,0.0,0.0,3977282.6771404897,3977282.6771404897,4195691.913990298
712,2012-11-28,2991.780029296875,0,0.0002380952380952381,0,0.008050956542431997,166672.0654321289,55.71,0,0.0,0.0,3996518.4794773404,3996518.4794773404,4249056.69259684
713,2012-11-29,3012.030029296875,0,0.0002380952380952381,0,0.006745741984526189,164818.283203125,54.72,0,0.0,0.0,3926449.5092438385,3926449.5092438385,4201797.268731515
714,2012-11-30,3010.239990234375,0,0.0002380952380952381,0,-0.0005944732167143295,163350.67307006835,54.265,0,0.0,0.0,3894735.7208883176,3894735.7208883176,4164382.7287375494
715,2012-12-03,3002.199951171875,0,0.0002380952380952381,0,-0.002674469577490669,164445.50232543945,54.775,0,0.0,0.0,3932267.023394259,3932267.023394259,4192293.774075136
716,2012-12-04,2996.68994140625,0,0.0002380952380952381,0,-0.0018370103181762681,164053.79084228515,54.745,0,0.0,0.0,3931049.594002412,3931049.594002412,4182307.671756499
717,2012-12-05,2973.699951171875,0,0.0002380952380952381,0,-0.007701374375266522,161873.35684204102,54.435,0,0.0,0.0,3909725.5276107546,3909725.5276107546,4126720.7462721216
718,2012-12-06,2989.27001953125,0,0.0002380952380952381,0,0.00522226468404008,162123.05950927734,54.235,0,0.0,0.0,3896291.6657567406,3896291.6657567406,4133086.544803681
719,2012-12-07,2978.0400390625,0,0.0002380952380952381,0,-0.003763837848516314,161841.58592285155,54.345,0,0.0,0.0,3905121.8541699154,3905121.8541699154,4125910.7938877074
720,2012-12-10,2986.9599609375,0,0.0002380952380952381,0,0.002990755582154003,162356.20867675781,54.355,0,0.0,0.0,3906770.2248748904,3906770.2248748904,4139030.336451596
721,2012-12-11,3022.300048828125,0,0.0002380952380952381,0,0.011762012380593113,164005.1121496582,54.265,0,0.0,0.0,3901231.6506453776,3901231.6506453776,4181066.6808072533
722,2012-12-12,3013.81005859375,0,0.0002380952380952381,0,-0.002813068576276389,163182.7456225586,54.145,0,0.0,0.0,3893533.448189164,3893533.448189164,4160101.6679439363
723,2012-12-13,2992.159912109375,0,0.0002380952380952381,0,-0.007209573263741232,163117.59760864257,54.515,0,0.0,0.0,3921066.9510278287,3921066.9510278287,4158440.8161159973
724,2012-12-14,2971.330078125,0,0.0002380952380952381,0,-0.006985814926897847,161774.06610351562,54.445,0,0.0,0.0,3916965.6913537025,3916965.6913537025,4124189.47640425
725,2012-12-17,3010.60009765625,0,0.0002380952380952381,0,0.013129736564000549,165146.4683569336,54.855,0,0.0,0.0,3947395.1510424963,3947395.1510424963,4210163.861661086
726,2012-12-18,3054.530029296875,0,0.0002380952380952381,0,0.0144863173437295,167800.60715942385,54.935,0,0.0,0.0,3954091.8498361157,3954091.8498361157,4277827.187321344
727,2012-12-19,3044.360107421875,0,0.0002380952380952381,0,-0.003335010493086928,166480.83247436525,54.685,0,0.0,0.0,3937038.8893826045,3937038.8893826045,4244181.492443029
728,2012-12-20,3050.389892578125,0,0.0002380952380952381,0,0.0019786823490905107,167390.1453552246,54.875,0,0.0,0.0,3951655.3028911105,3951655.3028911105,4267363.073423997
729,2012-12-21,3021.010009765625,0,0.0002380952380952381,0,-0.009678200287646016,166351.91618774412,55.065,0,0.0,0.0,3966278.442131606,3966278.442131606,4240894.963239518
730,2012-12-24,3012.60009765625,0,0.0002380952380952381,0,-0.0027876900913101897,165557.4383666992,54.955,0,0.0,0.0,3959299.6010310496,3959299.6010310496,4220640.931504335
731,2012-12-26,2990.159912109375,0,0.0002380952380952381,0,-0.007476657419218622,163995.32037963867,54.845,0,0.0,0.0,3952317.2080510715,3952317.2080510715,4180817.054177704
732,2012-12-27,2985.909912109375,0,0.0002380952380952381,0,-0.0014223397120539825,164030.96102172852,54.935,0,0.0,0.0,3959743.9420152684,3959743.9420152684,4181725.659398427
733,2012-12-28,2960.31005859375,0,0.0002380952380952381,0,-0.008610516196204919,162106.57880859374,54.76,0,0.0,0.0,3948072.6453576307,3948072.6453576307,4132666.3938242304
734,2012-12-31,3019.510009765625,0,0.0002380952380952381,0,0.01980055742606445,166057.95298706053,54.995,0,0.0,0.0,3965955.6332834177,3965955.6332834177,4233400.80816318
735,2013-01-02,3112.260009765625,0,0.0002380952380952381,0,0.030254583720774327,168808.9829296875,54.24,0,0.0,0.0,3912453.204131463,3912453.204131463,4303534.229495344
736,2013-01-03,3100.570068359375,0,0.0002380952380952381,0,-0.0037631659178699746,168996.57157592775,54.505,0,0.0,0.0,3932499.786683394,3932499.786683394,4308316.523341021
737,2013-01-04,3101.659912109375,0,0.0002380952380952381,0,0.000351436101095584,170405.19557128905,54.94,0,0.0,0.0,3964821.05913609,3964821.05913609,4344227.299386931
738,2013-01-07,3098.81005859375,0,0.0002380952380952381,0,-0.0009192379705949094,171131.78548583985,55.225,0,0.0,0.0,3986332.4831864596,3986332.4831864596,4362750.629803404
739,2013-01-08,3091.81005859375,0,0.0002380952380952381,0,-0.002261486846501854,169941.33987060547,54.965,0,0.0,0.0,3968513.906108895,3968513.906108895,4332401.987423113
740,2013-01-09,3105.81005859375,0,0.0002380952380952381,0,0.004517870907958117,170229.44931152344,54.81,0,0.0,0.0,3958267.6750179944,3958267.6750179944,4339746.909590837
741,2013-01-10,3121.760009765625,0,0.0002380952380952381,0,0.0051223786717326,169901.78853149412,54.425,0,0.0,0.0,3931406.1960593555,3931406.1960593555,4331393.684791736
742,2013-01-11,3125.6298828125,0,0.0002380952380952381,0,0.0012388769096785403,171518.93981933594,54.875,0,0.0,0.0,3964848.1301004025,3964848.1301004025,4372620.554361814
743,2013-01-14,3117.5,0,0.0002380952380952381,0,-0.0026044268053188754,169981.6875,54.525,0,0.0,0.0,3940503.816356576,3940503.816356576,4333430.590292254
744,2013-01-15,3110.780029296875,0,0.0002380952380952381,0,-0.002157890550565842,169864.14349975585,54.605,0,0.0,0.0,3947223.6052384023,3947223.6052384023,4330433.980634739
745,2013-01-16,3117.5400390625,0,0.0002380952380952381,0,0.002170733792068596,170420.32623535156,54.665,0,0.0,0.0,3952500.631559401,3952500.631559401,4344613.033188402
746,2013-01-17,3136.0,0,0.0002380952380952381,0,0.005903860674604082,170457.28,54.355,0,0.0,0.0,3931027.4491223656,3931027.4491223656,4345555.114517922
747,2013-01-18,3134.7099609375,0,0.0002380952380952381,0,-0.0004114491305563045,168474.98685058593,53.745,0,0.0,0.0,3887847.3792656716,3887847.3792656716,4295019.495658404
748,2013-01-22,3143.179931640625,0,0.0002380952380952381,0,0.0026983511935634473,168867.34182739258,53.725,0,0.0,0.0,3887326.2817440433,3887326.2817440433,4305022.002891704
749,2013-01-23,3153.669921875,0,0.0002380952380952381,0,0.0033318247004667538,169273.2330566406,53.675,0,0.0,0.0,3884634.035451506,3884634.035451506,4315369.596770925
750,2013-01-24,3130.3798828125,0,0.0002380952380952381,0,-0.007412463753408255,168132.7035058594,53.71,0,0.0,0.0,3888092.011963867,3888092.011963867,4286293.490296294
751,2013-01-25,3149.7099609375,0,0.0002380952380952381,0,0.006156007207212094,169454.39589843748,53.8,0,0.0,0.0,3895532.8902364457,3895532.8902364457,4319988.074278786
752,2013-01-28,3154.300048828125,0,0.0002380952380952381,0,0.0014562441032540947,170505.6891394043,54.055,0,0.0,0.0,3914924.35507508,3914924.35507508,4346789.233608217
753,2013-01-29,3153.659912109375,0,0.0002380952380952381,0,-0.00020296156757860625,169209.62258422852,53.655,0,0.0,0.0,3886886.5466678026,3886886.5466678026,4313747.942279388
754,2013-01-30,3142.31005859375,0,0.0002380952380952381,0,-0.0036054383560724674,167312.29906982422,53.245,0,0.0,0.0,3858110.691509846,3858110.691509846,4265378.498029693
755,2013-01-31,3142.1298828125,1,,0,0.0,167396.96950683594,53.275,1,23.047673460733073,3858110.691509846,0.0,3858110.691509846,4267537.045031058
756,2013-02-01,3179.10009765625,1,0.01169729198258649,0,0.01169729198258649,169032.75219238282,53.17,1,23.047673460733073,3895811.6766990516,0.0,3895811.6766990516,4309238.894405974
757,2013-02-04,3131.169921875,1,-0.015191456913242972,0,-0.015191456913242972,166860.04513671875,53.29,1,23.047673460733073,3845735.833954275,0.0,3845735.833954275,4253848.955894166
758,2013-02-05,3171.580078125,1,0.012823199391887495,0,0.012823199391887495,168204.74944335935,53.035,1,23.047673460733073,3876728.1397149693,0.0,3876728.1397149693,4288130.194438136
759,2013-02-06,3168.47998046875,1,-0.0009779396014133145,0,-0.0009779396014133145,168436.39576171874,53.16,1,23.047673460733073,3882067.0484188977,0.0,3882067.0484188977,4294035.673180411
760,2013-02-07,3165.1298828125,1,-0.0010578794845255304,0,-0.0010578794845255304,168464.03801269532,53.225,1,23.047673460733073,3882704.1379931257,0.0,3882704.1379931257,4294740.371302474
761,2013-02-08,3193.8701171875,1,0.00903929236323983,0,0.00903929236323983,171175.46893066406,53.595,1,23.047673460733073,3945196.3124018046,0.0,3945196.3124018046,4363864.274331086
762,2013-02-11,3192.0,1,-0.0005857047533518261,0,-0.0005857047533518261,172256.28,53.965,1,23.047673460733073,3970106.493000605,0.0,3970106.493000605,4391417.9468417615
763,2013-02-12,3186.489990234375,1,-0.00172768512441908,0,-0.00172768512441908,171417.2290246582,53.795,1,23.047673460733073,3950768.320104018,0.0,3950768.320104018,4370027.588757684
764,2013-02-13,3196.8798828125,1,0.0032553030640236546,0,0.0032553030640236546,172072.0596923828,53.825,1,23.047673460733073,3965860.6435058084,0.0,3965860.6435058084,4386721.523785123
765,2013-02-14,3198.659912109375,1,0.0005566471009220568,0,0.0005566471009220568,172711.6419543457,53.995,1,23.047673460733073,3980601.526630806,0.0,3980601.526630806,4403026.72336139
766,2013-02-15,3192.030029296875,1,-0.0020748574103189306,0,-0.0020748574103189306,173407.03134155273,54.325,1,23.047673460733073,3996628.634155213,0.0,3996628.634155213,4420754.642686156
767,2013-02-19,3213.590087890625,1,0.006731632415036596,0,0.006731632415036596,173951.63145751954,54.13,1,23.047673460733073,4009180.3997946936,0.0,4009180.3997946936,4434638.413560047
768,2013-02-20,3164.409912109375,1,-0.015422123090679729,0,-0.015422123090679729,171115.46599731446,54.075,1,23.047673460733073,3943813.384387277,0.0,3943813.384387277,4362334.588688423
769,2013-02-21,3131.489990234375,1,-0.010457670040234499,0,-0.010457670040234499,170587.9172180176,54.475,1,23.047673460733073,3931654.6123874346,0.0,3931654.6123874346,4348885.516310692
770,2013-02-22,3161.820068359375,1,0.009638906289097903,0,0.009638906289097903,171623.5933105469,54.28,1,23.047673460733073,3955524.536779138,0.0,3955524.536779138,4375288.539642254
771,2013-02-25,3116.25,1,-0.01451747693535994,0,-0.01451747693535994,168277.5,54.0,1,23.047673460733073,3878404.8707885095,0.0,3878404.8707885095,4289984.861798156
772,2013-02-26,3129.64990234375,1,0.004290790154155958,0,0.004290790154155958,169314.05971679688,54.1,1,23.047673460733073,3902295.1606637943,0.0,3902295.1606637943,4316410.411817668
773,2013-02-27,3162.260009765625,1,0.010365818924227234,0,0.010365818924227234,170335.1354260254,53.865,1,23.047673460733073,3925828.5801887796,0.0,3925828.5801887796,4342441.2200679695
774,2013-02-28,3160.18994140625,1,-0.0006548311016562544,0,-0.0006548311016562544,171819.5271142578,54.37,1,23.047673460733073,3960040.355106986,0.0,3960040.355106986,4380283.5808797
775,2013-03-01,3169.739990234375,1,0.0030174286847592614,0,0.0030174286847592614,174034.57416381835,54.905,1,23.047673460733073,4011092.036205418,0.0,4011092.036205418,4436752.914633681
776,2013-03-04,3182.030029296875,1,0.0038698045936948347,0,0.0038698045936948347,174884.37041015626,54.96,1,23.047673460733073,4030677.8625991708,0.0,4030677.8625991708,4458417.207438141
777,2013-03-05,3224.1298828125,1,0.013143742954266733,0,0.013143742954266733,177182.05770996094,54.955,1,23.047673460733073,4083634.209199942,0.0,4083634.209199942,4516993.331597984
778,2013-03-06,3222.3701171875,1,-0.0005459600306247677,0,-0.0005459600306247677,176618.1061230469,54.81,1,23.047673460733073,4070636.4371770853,0.0,4070636.4371770853,4502616.2237217175
779,2013-03-07,3232.090087890625,1,0.0030118639644652325,0,0.0030118639644652325,176019.62618652344,54.46,1,23.047673460733073,4056842.8670272925,0.0,4056842.8670272925,4487358.866869045
780,2013-03-08,3244.3701171875,1,0.0037922085906362136,0,0.0037922085906362136,176331.51586914062,54.35,1,23.047673460733073,4064031.198588025,0.0,4064031.198588025,4495310.030969883
781,2013-03-11,3252.8701171875,1,0.0026164970180166023,0,0.0026164970180166023,176760.96216796877,54.34,1,23.047673460733073,4073928.9366523367,0.0,4073928.9366523367,4506258.126353568
782,2013-03-12,3242.320068359375,1,-0.003248575578187715,0,-0.003248575578187715,175571.63170166014,54.15,1,23.047673460733073,4046517.636427954,0.0,4046517.636427954,4475937.913038423
783,2013-03-13,3245.1201171875,1,0.0008632215240256683,0,0.0008632215240256683,176437.18077148436,54.37,1,23.047673460733073,4066466.5287535037,0.0,4066466.5287535037,4498003.800674556
784,2013-03-14,3258.929931640625,1,0.004246534114037345,0,0.004246534114037345,176585.11834594727,54.185,1,23.047673460733073,4069876.1456622975,0.0,4069876.1456622975,4501775.249352704
785,2013-03-15,3249.070068359375,1,-0.0030300770821043215,0,-0.0030300770821043215,175547.25579345704,54.03,1,23.047673460733073,4045955.8284553797,0.0,4045955.8284553797,4475316.485472742
